player_id,start_date,opposition,ground,innings,dismissals,catches,stumpings,ct_wk,ct_fi
219889,5 Jan 2007,v Queensland,Brisbane,1,0,0,0,0,0
219889,7 Jan 2007,v South Aust,Newcastle,1,0,0,0,0,0
219889,10 Jan 2007,v Tasmania,Sydney,1,0,0,0,0,0
219889,4 Jan 2008,v Tasmania,Hobart,2,0,0,0,0,0
219889,6 Jan 2008,v Victoria,Melbourne,1,0,0,0,0,0
219889,8 Jan 2008,v Queensland,Sydney,2,0,0,0,0,0
219889,10 Jan 2008,v West Aust,Sydney,2,0,0,0,0,0
219889,26 Dec 2008,v Queensland,Brisbane,1,1,1,0,0,1
219889,30 Dec 2008,v West Aust,Sydney,2,0,0,0,0,0
219889,6 Jan 2009,v South Aust,Adelaide,1,0,0,0,0,0
219889,11 Jan 2009,v South Africa,Melbourne,2,0,0,0,0,0
219889,13 Jan 2009,v South Africa,Brisbane,1,0,0,0,0,0
219889,15 Feb 2009,v New Zealand,Sydney,2,0,0,0,0,0
219889,27 Mar 2009,v South Africa,Johannesburg,2,0,0,0,0,0
219889,29 Mar 2009,v South Africa,Centurion,1,0,0,0,0,0
219889,2 May 2009,v CSK,Johannesburg,1,0,0,0,0,0
219889,5 May 2009,v KKR,Durban,1,0,0,0,0,0
219889,8 May 2009,v MI,East London,1,0,0,0,0,0
219889,10 May 2009,v KKR,Johannesburg,1,1,1,0,0,1
219889,13 May 2009,v Chargers,Durban,2,1,1,0,0,1
219889,21 May 2009,v MI,Centurion,1,0,0,0,0,0
219889,22 May 2009,v Chargers,Centurion,2,1,1,0,0,1
219889,6 Jun 2009,v West Indies,The Oval,2,0,0,0,0,0
219889,8 Jun 2009,v Sri Lanka,Nottingham,2,1,1,0,0,1
219889,23 Jun 2009,v Derbyshire,Derby,1,0,0,0,0,0
219889,24 Jun 2009,v Yorkshire,Chester-le-Street,2,0,0,0,0,0
219889,28 Jun 2009,v Leics,Leicester,1,0,0,0,0,0
219889,18 Jul 2009,v Pakistan A,Brisbane,1,1,1,0,0,1
219889,27 Jul 2009,v Kent,Canterbury,1,0,0,0,0,0
219889,30 Aug 2009,v England,Manchester,2,0,0,0,0,0
219889,9 Oct 2009,v Eagles,Delhi,2,0,0,0,0,0
219889,11 Oct 2009,v Sussex,Delhi,2,0,0,0,0,0
219889,16 Oct 2009,v Trinidad & T,Hyderabad,2,0,0,0,0,0
219889,18 Oct 2009,v Somerset,Hyderabad,1,0,0,0,0,0
219889,21 Oct 2009,v Victoria,Delhi,2,0,0,0,0,0
219889,23 Oct 2009,v Trinidad & T,Hyderabad,2,1,1,0,0,1
