match_id,innings,over,ball,batsman_id,batsman,bowler_id,bowler,runs,play_type,is_wicket,wicket_type,total_runs,total_wickets,short_text
1426307,1,0.1,1,1125958,Atharva Taide,326016,Bhuvneshwar Kumar,1,run,False,,1,0,"Kumar to Taide, 1 run"
1426307,1,0.2,2,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,0,no run,False,,1,0,"Kumar to Prabhsimran Singh, no run"
1426307,1,0.3,3,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,0,no run,False,,1,0,"Kumar to Prabhsimran Singh, no run"
1426307,1,0.4,4,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,0,no run,False,,1,0,"Kumar to Prabhsimran Singh, no run"
1426307,1,0.5,5,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,4,four,False,,5,0,"Kumar to Prabhsimran Singh, FOUR"
1426307,1,0.6,6,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,0,no run,False,,5,0,"Kumar to Prabhsimran Singh, no run"
1426307,1,1.1,1,1125958,Atharva Taide,489889,Pat Cummins,2,run,False,,7,0,"Cummins to Taide, 2 runs"
1426307,1,1.2,2,1125958,Atharva Taide,489889,Pat Cummins,4,four,False,,11,0,"Cummins to Taide, FOUR"
1426307,1,1.3,3,1125958,Atharva Taide,489889,Pat Cummins,0,no run,False,,11,0,"Cummins to Taide, no run"
1426307,1,1.4,4,1125958,Atharva Taide,489889,Pat Cummins,1,run,False,,12,0,"Cummins to Taide, 1 run"
1426307,1,1.5,5,1161024,Prabhsimran Singh,489889,Pat Cummins,0,no run,False,,12,0,"Cummins to Prabhsimran Singh, no run"
1426307,1,1.6,6,1161024,Prabhsimran Singh,489889,Pat Cummins,0,no run,False,,12,0,"Cummins to Prabhsimran Singh, no run"
1426307,1,2.1,1,1125958,Atharva Taide,326016,Bhuvneshwar Kumar,2,run,False,,14,0,"Kumar to Taide, 2 runs"
1426307,1,2.2,2,1125958,Atharva Taide,326016,Bhuvneshwar Kumar,0,no run,False,,14,0,"Kumar to Taide, no run"
1426307,1,2.3,3,1125958,Atharva Taide,326016,Bhuvneshwar Kumar,1,run,False,,15,0,"Kumar to Taide, 1 run"
1426307,1,2.4,4,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,4,four,False,,19,0,"Kumar to Prabhsimran Singh, FOUR"
1426307,1,2.5,5,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,4,four,False,,23,0,"Kumar to Prabhsimran Singh, FOUR"
1426307,1,2.6,6,1161024,Prabhsimran Singh,326016,Bhuvneshwar Kumar,1,run,False,,24,0,"Kumar to Prabhsimran Singh, 1 run"
1426307,1,3.1,1,1161024,Prabhsimran Singh,802575,T Natarajan,1,run,False,,25,0,"Natarajan to Prabhsimran Singh, 1 run"
1426307,1,3.2,2,1125958,Atharva Taide,802575,T Natarajan,1,run,False,,26,0,"Natarajan to Taide, 1 run"
1426307,1,3.3,3,1161024,Prabhsimran Singh,802575,T Natarajan,0,no run,False,,26,0,"Natarajan to Prabhsimran Singh, no run"
1426307,1,3.4,4,1161024,Prabhsimran Singh,802575,T Natarajan,1,run,False,,27,0,"Natarajan to Prabhsimran Singh, 1 run"
1426307,1,3.5,5,1125958,Atharva Taide,802575,T Natarajan,4,four,False,,31,0,"Natarajan to Taide, FOUR"
1426307,1,3.6,6,1125958,Atharva Taide,802575,T Natarajan,4,four,False,,35,0,"Natarajan to Taide, FOUR"
1426307,1,4.1,1,1161024,Prabhsimran Singh,489889,Pat Cummins,1,run,False,,36,0,"Cummins to Prabhsimran Singh, 1 run"
1426307,1,4.2,2,1125958,Atharva Taide,489889,Pat Cummins,0,no run,False,,36,0,"Cummins to Taide, no run"
1426307,1,4.3,3,1125958,Atharva Taide,489889,Pat Cummins,0,no run,False,,36,0,"Cummins to Taide, no run"
1426307,1,4.4,4,1125958,Atharva Taide,489889,Pat Cummins,1,run,False,,37,0,"Cummins to Taide, 1 run"
1426307,1,4.5,5,1161024,Prabhsimran Singh,489889,Pat Cummins,4,four,False,,41,0,"Cummins to Prabhsimran Singh, FOUR"
1426307,1,4.6,6,1161024,Prabhsimran Singh,489889,Pat Cummins,6,six,False,,47,0,"Cummins to Prabhsimran Singh, SIX"
