match_id,innings,over,ball,batsman_id,batsman,bowler_id,bowler,runs,play_type,is_wicket,wicket_type,total_runs,total_wickets,short_text
1136605,1,0.1,1,1070168,Prithvi Shaw,430246,Yuzvendra Chahal,0,no run,False,,0,0,"Chahal to Shaw, no run"
1136605,1,0.2,2,1070168,Prithvi Shaw,430246,Yuzvendra Chahal,1,run,False,,1,0,"Chahal to Shaw, 1 run"
1136605,1,0.3,3,298438,Jason Roy,430246,Yuzvendra Chahal,1,run,False,,2,0,"Chahal to Roy, 1 run"
1136605,1,0.4,4,1070168,Prithvi Shaw,430246,Yuzvendra Chahal,1,run,False,,3,0,"Chahal to Shaw, 1 run"
1136605,1,0.5,5,298438,Jason Roy,430246,Yuzvendra Chahal,1,run,False,,4,0,"Chahal to Roy, 1 run"
1136605,1,0.6,6,1070168,Prithvi Shaw,430246,Yuzvendra Chahal,0,out,True,bowled,4,1,"Chahal to Shaw, OUT"
1136605,1,1.1,1,298438,Jason Roy,376116,Umesh Yadav,6,six,False,,10,1,"Yadav to Roy, SIX"
1136605,1,1.2,2,298438,Jason Roy,376116,Umesh Yadav,0,no run,False,,10,1,"Yadav to Roy, no run"
1136605,1,1.3,3,298438,Jason Roy,376116,Umesh Yadav,0,no run,False,,10,1,"Yadav to Roy, no run"
1136605,1,1.3,4,298438,Jason Roy,376116,Umesh Yadav,1,wide,False,,11,1,"Yadav to Roy, 1 wide"
1136605,1,1.4,5,298438,Jason Roy,376116,Umesh Yadav,0,no run,False,,11,1,"Yadav to Roy, no run"
1136605,1,1.5,6,298438,Jason Roy,376116,Umesh Yadav,4,four,False,,15,1,"Yadav to Roy, FOUR"
1136605,1,1.6,7,298438,Jason Roy,376116,Umesh Yadav,0,no run,False,,15,1,"Yadav to Roy, no run"
1136605,1,2.1,1,642519,Shreyas Iyer,430246,Yuzvendra Chahal,0,no run,False,,15,1,"Chahal to Iyer, no run"
1136605,1,2.2,2,642519,Shreyas Iyer,430246,Yuzvendra Chahal,0,no run,False,,15,1,"Chahal to Iyer, no run"
1136605,1,2.3,3,642519,Shreyas Iyer,430246,Yuzvendra Chahal,1,run,False,,16,1,"Chahal to Iyer, 1 run"
1136605,1,2.4,4,298438,Jason Roy,430246,Yuzvendra Chahal,0,out,True,bowled,16,2,"Chahal to Roy, OUT"
1136605,1,2.5,5,931581,Rishabh Pant,430246,Yuzvendra Chahal,1,run,False,,17,2,"Chahal to Pant, 1 run"
1136605,1,2.6,6,642519,Shreyas Iyer,430246,Yuzvendra Chahal,4,four,False,,21,2,"Chahal to Iyer, FOUR"
1136605,1,3.1,1,931581,Rishabh Pant,232364,Tim Southee,0,no run,False,,21,2,"Southee to Pant, no run"
1136605,1,3.2,2,931581,Rishabh Pant,232364,Tim Southee,4,four,False,,25,2,"Southee to Pant, FOUR"
1136605,1,3.2,3,931581,Rishabh Pant,232364,Tim Southee,1,wide,False,,26,2,"Southee to Pant, 1 wide"
1136605,1,3.3,4,931581,Rishabh Pant,232364,Tim Southee,2,run,False,,28,2,"Southee to Pant, 2 runs"
1136605,1,3.4,5,931581,Rishabh Pant,232364,Tim Southee,0,no run,False,,28,2,"Southee to Pant, no run"
1136605,1,3.5,6,931581,Rishabh Pant,232364,Tim Southee,0,no run,False,,28,2,"Southee to Pant, no run"
1136605,1,3.6,7,931581,Rishabh Pant,232364,Tim Southee,0,no run,False,,28,2,"Southee to Pant, no run"
1136605,1,4.1,1,642519,Shreyas Iyer,376116,Umesh Yadav,1,run,False,,29,2,"Yadav to Iyer, 1 run"
1136605,1,4.2,2,931581,Rishabh Pant,376116,Umesh Yadav,1,run,False,,30,2,"Yadav to Pant, 1 run"
1136605,1,4.3,3,642519,Shreyas Iyer,376116,Umesh Yadav,1,leg bye,False,,31,2,"Yadav to Iyer, 1 leg bye"
1136605,1,4.4,4,931581,Rishabh Pant,376116,Umesh Yadav,4,four,False,,35,2,"Yadav to Pant, FOUR"
1136605,1,4.5,5,931581,Rishabh Pant,376116,Umesh Yadav,0,no run,False,,35,2,"Yadav to Pant, no run"
1136605,1,4.6,6,931581,Rishabh Pant,376116,Umesh Yadav,4,four,False,,39,2,"Yadav to Pant, FOUR"
1136605,1,5.1,1,642519,Shreyas Iyer,232364,Tim Southee,2,run,False,,41,2,"Southee to Iyer, 2 runs"
1136605,1,5.2,2,642519,Shreyas Iyer,232364,Tim Southee,0,no run,False,,41,2,"Southee to Iyer, no run"
1136605,1,5.3,3,642519,Shreyas Iyer,232364,Tim Southee,1,run,False,,42,2,"Southee to Iyer, 1 run"
1136605,1,5.4,4,931581,Rishabh Pant,232364,Tim Southee,1,run,False,,43,2,"Southee to Pant, 1 run"
1136605,1,5.5,5,642519,Shreyas Iyer,232364,Tim Southee,0,no run,False,,43,2,"Southee to Iyer, no run"
1136605,1,5.6,6,642519,Shreyas Iyer,232364,Tim Southee,1,run,False,,44,2,"Southee to Iyer, 1 run"
