player_id,start_date,opposition,ground,innings,dismissals,catches,stumpings,ct_wk,ct_fi
4451,6 Jan 2006,v Queensland,Brisbane,1,0,0,0,0,0
4451,1 Jan 2007,v Queensland,Toowoomba,1,0,0,0,0,0
4451,7 Jan 2007,v West Aust,Hobart,2,1,1,0,0,1
4451,10 Jan 2007,v NSW,Sydney,2,1,1,0,0,1
4451,13 Jan 2007,v Victoria,Melbourne,1,1,1,0,0,1
4451,31 Dec 2007,v West Aust,W.A.C.A,1,0,0,0,0,0
4451,4 Jan 2008,v NSW,Hobart,1,0,0,0,0,0
4451,6 Jan 2008,v South Aust,Hobart,1,0,0,0,0,0
4451,8 Jan 2008,v Victoria,Melbourne,1,0,0,0,0,0
4451,10 Jan 2008,v Queensland,Brisbane,2,1,1,0,0,1
4451,28 Dec 2008,v Victoria,Hobart,1,1,1,0,0,1
4451,1 Jan 2009,v Queensland,Hobart,2,1,1,0,0,1
4451,4 Jan 2009,v West Aust,W.A.C.A,2,0,0,0,0,0
4451,12 Jan 2009,v NSW,Sydney,2,1,1,0,0,1
4451,15 Jan 2009,v South Aust,Launceston,1,1,1,0,0,1
4451,7 May 2009,v Kings XI,Centurion,2,0,0,0,0,0
4451,18 May 2009,v KKR,Centurion,2,0,0,0,0,0
4451,20 May 2009,v Kings XI,Durban,2,0,0,0,0,0
4451,18 Jul 2009,v Pakistan A,Brisbane,1,0,0,0,0,0
4451,30 Dec 2009,v NSW,Hobart,1,0,0,0,0,0
4451,1 Jan 2010,v West Aust,Hobart,2,0,0,0,0,0
4451,12 Jan 2010,v South Aust,Adelaide,1,0,0,0,0,0
4451,15 Jan 2010,v Victoria,Melbourne,2,0,0,0,0,0
4451,23 Mar 2010,v RCB,Bengaluru,1,0,0,0,0,0
4451,2 Jul 2010,v Sri Lanka A,Townsville,2,0,0,0,0,0
4451,30 Dec 2010,v West Aust,W.A.C.A,2,0,0,0,0,0
4451,7 Jan 2011,v Queensland,Brisbane,2,0,0,0,0,0
4451,11 Jan 2011,v Victoria,Hobart,1,1,1,0,0,1
4451,19 Jan 2011,v NSW,Sydney,2,0,0,0,0,0
4451,24 Jan 2011,v South Aust,Hobart,2,0,0,0,0,0
4451,27 Jan 2011,v West Aust,Hobart,2,0,0,0,0,0
4451,1 Feb 2011,v NSW,Hobart,2,0,0,0,0,0
4451,17 Dec 2011,v Thunder,Melbourne,2,0,0,0,0,0
4451,20 Dec 2011,v Heat,Brisbane,2,0,0,0,0,0
4451,27 Dec 2011,v Sixers,Sydney,1,0,0,0,0,0
4451,4 Jan 2012,v Scorchers,Melbourne,1,0,0,0,0,0
4451,7 Jan 2012,v Renegades,Melbourne,2,1,1,0,0,1
4451,9 Jan 2012,v Hurricanes,Hobart,2,2,2,0,0,2
4451,19 Jan 2012,v Strikers,Melbourne,1,0,0,0,0,0
4451,21 Jan 2012,v Scorchers,W.A.C.A,1,1,1,0,0,1
4451,1 Feb 2012,v India,Sydney,2,0,0,0,0,0
4451,3 Feb 2012,v India,Melbourne,2,0,0,0,0,0
4451,27 Mar 2012,v West Indies,Gros Islet,1,0,0,0,0,0
4451,30 Mar 2012,v West Indies,Bridgetown,1,1,1,0,0,1
4451,5 Sep 2012,v Pakistan,Dubai (DICS),2,0,0,0,0,0
4451,7 Sep 2012,v Pakistan,Dubai (DICS),1,0,0,0,0,0
4451,10 Sep 2012,v Pakistan,Dubai (DICS),2,1,1,0,0,1
4451,19 Sep 2012,v Ireland,Colombo (RPS),1,0,0,0,0,0
4451,22 Sep 2012,v West Indies,Colombo (RPS),1,0,0,0,0,0
4451,28 Sep 2012,v India,Colombo (RPS),1,1,1,0,0,1
4451,30 Sep 2012,v South Africa,Colombo (RPS),1,1,1,0,0,1
4451,2 Oct 2012,v Pakistan,Colombo (RPS),1,1,1,0,0,1
4451,5 Oct 2012,v West Indies,Colombo (RPS),1,1,1,0,0,1
4451,9 Dec 2012,v Heat,Brisbane,1,2,2,0,0,2
4451,15 Dec 2012,v Stars,Melbourne,2,0,0,0,0,0
4451,19 Dec 2012,v Renegades,Melbourne (Docklands),2,0,0,0,0,0
4451,23 Dec 2012,v Thunder,Hobart,2,1,1,0,0,1
4451,26 Dec 2012,v Sixers,Sydney,1,1,1,0,0,1
4451,1 Jan 2013,v Scorchers,Hobart,1,2,2,0,0,2
4451,5 Jan 2013,v Strikers,Hobart,1,0,0,0,0,0
4451,26 Jan 2013,v Sri Lanka,Sydney,2,0,0,0,0,0
4451,28 Jan 2013,v Sri Lanka,Melbourne,1,2,2,0,0,2
4451,13 Feb 2013,v West Indies,Brisbane,1,0,0,0,0,0
4451,29 Aug 2013,v England,Southampton,2,0,0,0,0,0
4451,31 Aug 2013,v England,Chester-le-Street,1,0,0,0,0,0
4451,10 Oct 2013,v India,Rajkot,2,0,0,0,0,0
4451,22 Dec 2013,v Strikers,Hobart,1,0,0,0,0,0
4451,29 Jan 2014,v England,Hobart,2,0,0,0,0,0
4451,31 Jan 2014,v England,Melbourne,1,0,0,0,0,0
4451,2 Feb 2014,v England,Sydney,2,0,0,0,0,0
4451,4 Feb 2014,v Stars,Melbourne,1,2,2,0,0,2
4451,7 Feb 2014,v Scorchers,W.A.C.A,1,0,0,0,0,0
4451,12 Mar 2014,v South Africa,Durban,1,0,0,0,0,0
4451,14 Mar 2014,v South Africa,Centurion,1,1,1,0,0,1
4451,23 Mar 2014,v Pakistan,Mirpur,1,0,0,0,0,0
4451,28 Mar 2014,v West Indies,Mirpur,2,0,0,0,0,0
4451,30 Mar 2014,v India,Mirpur,1,0,0,0,0,0
4451,1 Apr 2014,v Bangladesh,Mirpur,1,0,0,0,0,0
4451,18 Apr 2014,v CSK,Abu Dhabi,1,1,1,0,0,1
4451,20 Apr 2014,v RR,Sharjah,1,0,0,0,0,0
4451,22 Apr 2014,v SRH,Sharjah,2,0,0,0,0,0
4451,26 Apr 2014,v KKR,Abu Dhabi,2,0,0,0,0,0
4451,28 Apr 2014,v RCB,Dubai (DICS),1,0,0,0,0,0
4451,3 May 2014,v MI,Wankhede,2,0,0,0,0,0
4451,7 May 2014,v CSK,Cuttack,2,1,1,0,0,1
4451,9 May 2014,v RCB,Bengaluru,2,1,1,0,0,1
4451,11 May 2014,v KKR,Cuttack,2,0,0,0,0,0
4451,14 May 2014,v SRH,Hyderabad,1,0,0,0,0,0
4451,19 May 2014,v Daredevils,Delhi,1,0,0,0,0,0
4451,21 May 2014,v MI,Mohali,2,0,0,0,0,0
4451,23 May 2014,v RR,Mohali,2,1,1,0,0,1
4451,25 May 2014,v Daredevils,Mohali,1,1,1,0,0,1
4451,27 May 2014,v KKR,Eden Gardens,1,1,1,0,0,1
4451,30 May 2014,v CSK,Wankhede,2,1,1,0,0,1
4451,1 Jun 2014,v KKR,Bengaluru,2,1,1,0,0,1
4451,18 Sep 2014,v Hurricanes,Mohali,1,1,1,0,0,1
4451,20 Sep 2014,v Tridents,Mohali,1,0,0,0,0,0
4451,26 Sep 2014,v Northern Dis,Mohali,2,1,1,0,0,1
4451,28 Sep 2014,v Cape Cobras,Mohali,1,0,0,0,0,0
4451,2 Oct 2014,v CSK,Hyderabad,1,1,1,0,0,1
4451,20 Dec 2014,v Stars,Melbourne,2,3,3,0,0,3
4451,23 Dec 2014,v Sixers,Hobart,2,0,0,0,0,0
4451,31 Dec 2014,v Strikers,Adelaide,2,1,1,0,0,1
4451,2 Jan 2015,v Heat,Hobart,1,0,0,0,0,0
4451,7 Jan 2015,v Renegades,Hobart,1,3,3,0,0,3
4451,9 Jan 2015,v Thunder,Sydney,1,0,0,0,0,0
4451,11 Jan 2015,v Scorchers,Hobart,1,0,0,0,0,0
4451,10 Apr 2015,v RR,Pune,1,0,0,0,0,0
4451,12 Apr 2015,v MI,Wankhede,2,0,0,0,0,0
4451,15 Apr 2015,v Daredevils,Pune,2,0,0,0,0,0
4451,18 Apr 2015,v KKR,Pune,2,1,1,0,0,1
4451,25 Apr 2015,v CSK,Chennai,1,0,0,0,0,0
4451,27 Apr 2015,v SRH,Mohali,1,0,0,0,0,0
4451,1 May 2015,v Daredevils,Delhi,2,0,0,0,0,0
4451,3 May 2015,v MI,Mohali,1,0,0,0,0,0
4451,6 May 2015,v RCB,Bengaluru,1,0,0,0,0,0
4451,9 May 2015,v KKR,Eden Gardens,2,0,0,0,0,0
4451,11 May 2015,v SRH,Hyderabad,1,0,0,0,0,0
4451,13 May 2015,v RCB,Mohali,2,0,0,0,0,0
4451,16 May 2015,v CSK,Mohali,2,0,0,0,0,0
4451,21 Jun 2015,v Glamorgan,Cardiff,1,1,1,0,0,1
4451,26 Jun 2015,v Gloucs,Bristol,1,0,0,0,0,0
4451,2 Jul 2015,v Middlesex,Lord's,1,1,1,0,0,1
4451,3 Jul 2015,v Kent,Hove,2,1,1,0,0,1
4451,10 Jul 2015,v Glamorgan,Hove,1,0,0,0,0,0
4451,17 Jul 2015,v Hampshire,Hove,1,0,0,0,0,0
4451,12 Aug 2015,v Northants,Hove,2,1,1,0,0,1
4451,20 Dec 2015,v Sixers,Sydney,1,0,0,0,0,0
4451,22 Dec 2015,v Heat,Hobart,2,0,0,0,0,0
4451,29 Dec 2015,v Heat,Brisbane,2,0,0,0,0,0
4451,1 Jan 2016,v Thunder,Hobart,2,0,0,0,0,0
4451,4 Jan 2016,v Renegades,Hobart,2,0,0,0,0,0
4451,6 Jan 2016,v Stars,Melbourne,2,0,0,0,0,0
4451,5 May 2016,v Daredevils,Delhi,1,0,0,0,0,0
4451,7 May 2016,v RCB,Bengaluru,2,1,1,0,0,1
4451,10 May 2016,v SRH,Visakhapatnam,1,0,0,0,0,0
4451,14 May 2016,v KKR,Eden Gardens,2,0,0,0,0,0
4451,17 May 2016,v Daredevils,Visakhapatnam,1,0,0,0,0,0
4451,21 May 2016,v Kings XI,Visakhapatnam,1,1,1,0,0,1
4451,1 Jul 2016,v Sussex,Hove,2,0,0,0,0,0
4451,8 Jul 2016,v Glamorgan,Richmond,2,0,0,0,0,0
4451,15 Jul 2016,v Somerset,Taunton,1,0,0,0,0,0
4451,21 Jul 2016,v Surrey,Lord's,1,2,2,0,0,2
4451,22 Jul 2016,v Hampshire,Southampton,2,1,1,0,0,1
4451,28 Jul 2016,v Essex,Lord's,2,0,0,0,0,0
4451,29 Jul 2016,v Gloucs,Bristol,2,0,0,0,0,0
4451,9 Aug 2016,v Northants,Northampton,2,2,2,0,0,2
4451,6 Sep 2016,v Sri Lanka,Pallekele,2,1,1,0,0,1
4451,23 Dec 2016,v Sixers,Sydney,2,0,0,0,0,0
4451,26 Dec 2016,v Stars,Hobart,2,0,0,0,0,0
4451,30 Dec 2016,v Heat,Brisbane,2,0,0,0,0,0
4451,2 Jan 2017,v Strikers,Hobart,1,1,1,0,0,1
4451,6 Jan 2017,v Strikers,Adelaide,2,0,0,0,0,0
4451,8 Jan 2017,v Thunder,Hobart,2,0,0,0,0,0
4451,12 Jan 2017,v Renegades,Melbourne (Docklands),1,0,0,0,0,0
4451,21 Jan 2017,v Scorchers,Hobart,2,0,0,0,0,0
4451,7 Jul 2017,v Glamorgan,Cardiff,2,0,0,0,0,0
4451,12 Jul 2017,v Sussex,Hove,2,0,0,0,0,0
4451,14 Jul 2017,v Middlesex,Southampton,2,0,0,0,0,0
4451,20 Jul 2017,v Sussex,Southampton,2,0,0,0,0,0
4451,21 Jul 2017,v Essex,Chelmsford,2,0,0,0,0,0
4451,26 Jul 2017,v Somerset,Taunton,1,1,1,0,0,1
4451,28 Jul 2017,v Gloucs,Bristol,1,0,0,0,0,0
4451,1 Aug 2017,v Kent,Southampton,1,0,0,0,0,0
4451,3 Aug 2017,v Middlesex,Lord's,1,1,1,0,0,1
4451,4 Aug 2017,v Essex,Southampton,2,0,0,0,0,0
4451,10 Aug 2017,v Glamorgan,Southampton,1,0,0,0,0,0
4451,11 Aug 2017,v Kent,Canterbury,1,1,1,0,0,1
4451,18 Aug 2017,v Somerset,Southampton,1,1,1,0,0,1
4451,22 Aug 2017,v Derbyshire,Derby,2,0,0,0,0,0
4451,2 Sep 2017,v Notts,Birmingham,1,1,1,0,0,1
4451,15 Sep 2017,v Pakistan,Lahore,1,0,0,0,0,0
4451,21 Dec 2017,v Renegades,Hobart,2,0,0,0,0,0
4451,30 Dec 2017,v Thunder,Launceston,1,1,1,0,0,1
4451,1 Jan 2018,v Thunder,Sydney,2,1,1,0,0,1
4451,4 Jan 2018,v Strikers,Hobart,2,1,1,0,0,1
