player_id,start_date,opposition,ground,innings,dismissals,catches,stumpings,ct_wk,ct_fi
1132219,4 Nov 2021,v Puducherry,Lucknow,1,2,2,0,0,2
1132219,5 Nov 2021,v Maharashtra,Lucknow,2,0,0,0,0,0
1132219,6 Nov 2021,v Goa,Lucknow,2,0,0,0,0,0
1132219,8 Nov 2021,v Odisha,Lucknow,2,1,1,0,0,1
1132219,9 Nov 2021,v Tamil Nadu,Lucknow,2,0,0,0,0,0
1132219,11 Oct 2022,v Hyderabad,Jaipur,2,0,0,0,0,0
1132219,12 Oct 2022,v Delhi,Jaipur,1,0,0,0,0,0
1132219,14 Oct 2022,v Tripura,Jaipur,1,2,2,0,0,2
1132219,16 Oct 2022,v Goa,Jaipur,1,0,0,0,0,0
1132219,18 Oct 2022,v Manipur,Jaipur,1,0,0,0,0,0
1132219,20 Oct 2022,v Puducherry,Jaipur,1,0,0,0,0,0
1132219,22 Oct 2022,v UP,Jaipur,1,1,1,0,0,1
1132219,30 Oct 2022,v Haryana,Eden Gardens,2,0,0,0,0,0
1132219,1 Nov 2022,v Karnataka,Eden Gardens,2,1,1,0,0,1
1132219,3 Nov 2022,v Himachal,Eden Gardens,1,0,0,0,0,0
1132219,15 May 2023,v GT,Ahmedabad,1,0,0,0,0,0
1132219,21 May 2023,v MI,Wankhede,2,0,0,0,0,0
1132219,16 Oct 2023,v Saurashtra,Ranchi,1,2,2,0,0,2
1132219,17 Oct 2023,v Andhra,Ranchi,2,3,3,0,0,3
1132219,19 Oct 2023,v Railways,Ranchi,2,0,0,0,0,0
1132219,21 Oct 2023,v Manipur,Ranchi,1,0,0,0,0,0
1132219,23 Oct 2023,v Gujarat,Ranchi,2,1,1,0,0,1
1132219,25 Oct 2023,v Goa,Ranchi,2,0,0,0,0,0
1132219,2 Nov 2023,v UP,Mohali,1,0,0,0,0,0
1132219,4 Nov 2023,v Delhi,Mohali,1,0,0,0,0,0
1132219,6 Nov 2023,v Baroda,Mohali,2,1,1,0,0,1
1132219,6 May 2024,v MI,Wankhede,2,0,0,0,0,0
1132219,8 May 2024,v LSG,Hyderabad,1,1,1,0,0,1
1132219,19 May 2024,v Punjab Kings,Hyderabad,1,2,2,0,0,2
1132219,21 May 2024,v KKR,Ahmedabad,2,0,0,0,0,0
1132219,23 Nov 2024,v Bengal,Rajkot,2,1,1,0,0,1
1132219,25 Nov 2024,v Bihar,Rajkot,1,2,2,0,0,2
1132219,27 Nov 2024,v M. Pradesh,Rajkot,1,0,0,0,0,0
1132219,1 Dec 2024,v Hyderabad,Saurashtra,2,1,1,0,0,1
1132219,3 Dec 2024,v Rajasthan,Saurashtra,1,0,0,0,0,0
1132219,5 Dec 2024,v Meghalaya,Saurashtra,1,2,2,0,0,2
1132219,26 Nov 2025,v Himachal,Hyderabad,1,0,0,0,0,0
1132219,28 Nov 2025,v Haryana,Hyderabad,1,0,0,0,0,0
1132219,30 Nov 2025,v Bengal,Hyderabad,2,0,0,0,0,0
1132219,2 Dec 2025,v Baroda,Hyderabad,2,0,0,0,0,0
1132219,4 Dec 2025,v Puducherry,Hyderabad,2,2,2,0,0,2
1132219,6 Dec 2025,v Services,Hyderabad,2,1,1,0,0,1
1132219,8 Dec 2025,v Gujarat,Hyderabad,2,0,0,0,0,0
1132219,12 Dec 2025,v Jharkhand,Ambi,2,1,1,0,0,1
1132219,14 Dec 2025,v Andhra,Pune,2,1,1,0,0,1
1132219,16 Dec 2025,v M. Pradesh,Ambi,1,0,0,0,0,0
