match_id,innings,over,ball,batsman_id,batsman,bowler_id,bowler,runs,play_type,is_wicket,wicket_type,total_runs,total_wickets,short_text
1473505,1,0.1,1,1070183,Abhishek Sharma,1209292,Vaibhav Arora,1,run,False,,1,0,"Arora to Abhishek Sharma, 1 run"
1473505,1,0.2,2,530011,Travis Head,1209292,Vaibhav Arora,0,no run,False,,1,0,"Arora to Head, no run"
1473505,1,0.3,3,530011,Travis Head,1209292,Vaibhav Arora,0,no run,False,,1,0,"Arora to Head, no run"
1473505,1,0.4,4,530011,Travis Head,1209292,Vaibhav Arora,1,run,False,,2,0,"Arora to Head, 1 run"
1473505,1,0.5,5,1070183,Abhishek Sharma,1209292,Vaibhav Arora,0,no run,False,,2,0,"Arora to Abhishek Sharma, no run"
1473505,1,0.6,6,1070183,Abhishek Sharma,1209292,Vaibhav Arora,0,no run,False,,2,0,"Arora to Abhishek Sharma, no run"
1473505,1,1.1,1,530011,Travis Head,481979,Anrich Nortje,0,no run,False,,2,0,"Nortje to Head, no run"
1473505,1,1.2,2,530011,Travis Head,481979,Anrich Nortje,6,six,False,,8,0,"Nortje to Head, SIX"
1473505,1,1.3,3,530011,Travis Head,481979,Anrich Nortje,1,leg bye,False,,9,0,"Nortje to Head, 1 leg bye"
1473505,1,1.4,4,1070183,Abhishek Sharma,481979,Anrich Nortje,4,four,False,,13,0,"Nortje to Abhishek Sharma, FOUR"
1473505,1,1.4,5,1070183,Abhishek Sharma,481979,Anrich Nortje,5,wide,False,,18,0,"Nortje to Abhishek Sharma, 5 wides"
1473505,1,1.5,6,1070183,Abhishek Sharma,481979,Anrich Nortje,4,four,False,,22,0,"Nortje to Abhishek Sharma, FOUR"
1473505,1,1.6,7,1070183,Abhishek Sharma,481979,Anrich Nortje,0,no run,False,,22,0,"Nortje to Abhishek Sharma, no run"
1473505,1,2.1,1,530011,Travis Head,1209292,Vaibhav Arora,6,six,False,,28,0,"Arora to Head, SIX"
