match_id,innings,over,ball,batsman_id,batsman,bowler_id,bowler,runs,play_type,is_wicket,wicket_type,total_runs,total_wickets,short_text
1254094,1,0.1,1,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,1,run,False,,1,0,"Mohammed Shami to Gaikwad, 1 run"
1254094,1,0.2,2,44828,Faf du Plessis,481896,Mohammed Shami,1,run,False,,2,0,"Mohammed Shami to du Plessis, 1 run"
1254094,1,0.3,3,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,0,no run,False,,2,0,"Mohammed Shami to Gaikwad, no run"
1254094,1,0.4,4,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,0,no run,False,,2,0,"Mohammed Shami to Gaikwad, no run"
1254094,1,0.5,5,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,1,run,False,,3,0,"Mohammed Shami to Gaikwad, 1 run"
1254094,1,0.6,6,44828,Faf du Plessis,481896,Mohammed Shami,0,no run,False,,3,0,"Mohammed Shami to du Plessis, no run"
1254094,1,1.1,1,1060380,Ruturaj Gaikwad,1168641,Harpreet Brar,4,four,False,,7,0,"Harpreet Brar to Gaikwad, FOUR"
1254094,1,1.2,2,1060380,Ruturaj Gaikwad,1168641,Harpreet Brar,1,run,False,,8,0,"Harpreet Brar to Gaikwad, 1 run"
1254094,1,1.3,3,44828,Faf du Plessis,1168641,Harpreet Brar,0,no run,False,,8,0,"Harpreet Brar to du Plessis, no run"
1254094,1,1.3,4,44828,Faf du Plessis,1168641,Harpreet Brar,2,wide,False,,10,0,"Harpreet Brar to du Plessis, 2 wides"
1254094,1,1.4,5,1060380,Ruturaj Gaikwad,1168641,Harpreet Brar,0,no run,False,,10,0,"Harpreet Brar to Gaikwad, no run"
1254094,1,1.5,6,1060380,Ruturaj Gaikwad,1168641,Harpreet Brar,1,run,False,,11,0,"Harpreet Brar to Gaikwad, 1 run"
1254094,1,1.6,7,44828,Faf du Plessis,1168641,Harpreet Brar,0,no run,False,,11,0,"Harpreet Brar to du Plessis, no run"
1254094,1,2.1,1,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,0,no run,False,,11,0,"Mohammed Shami to Gaikwad, no run"
1254094,1,2.2,2,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,0,no run,False,,11,0,"Mohammed Shami to Gaikwad, no run"
1254094,1,2.3,3,1060380,Ruturaj Gaikwad,481896,Mohammed Shami,1,run,False,,12,0,"Mohammed Shami to Gaikwad, 1 run"
1254094,1,2.4,4,44828,Faf du Plessis,481896,Mohammed Shami,0,no run,False,,12,0,"Mohammed Shami to du Plessis, no run"
1254094,1,2.5,5,44828,Faf du Plessis,481896,Mohammed Shami,0,no run,False,,12,0,"Mohammed Shami to du Plessis, no run"
1254094,1,2.6,6,44828,Faf du Plessis,481896,Mohammed Shami,1,run,False,,13,0,"Mohammed Shami to du Plessis, 1 run"
1254094,1,3.1,1,44828,Faf du Plessis,1125976,Arshdeep Singh,1,run,False,,14,0,"Arshdeep Singh to du Plessis, 1 run"
1254094,1,3.2,2,1060380,Ruturaj Gaikwad,1125976,Arshdeep Singh,2,run,False,,16,0,"Arshdeep Singh to Gaikwad, 2 runs"
1254094,1,3.3,3,1060380,Ruturaj Gaikwad,1125976,Arshdeep Singh,1,run,False,,17,0,"Arshdeep Singh to Gaikwad, 1 run"
1254094,1,3.4,4,44828,Faf du Plessis,1125976,Arshdeep Singh,1,run,False,,18,0,"Arshdeep Singh to du Plessis, 1 run"
1254094,1,3.5,5,1060380,Ruturaj Gaikwad,1125976,Arshdeep Singh,0,out,True,caught,18,1,"Arshdeep Singh to Gaikwad, OUT"
1254094,1,3.6,6,44828,Faf du Plessis,1125976,Arshdeep Singh,1,run,False,,19,1,"Arshdeep Singh to du Plessis, 1 run"
1254094,1,4.1,1,44828,Faf du Plessis,481896,Mohammed Shami,1,run,False,,20,1,"Mohammed Shami to du Plessis, 1 run"
1254094,1,4.2,2,8917,Moeen Ali,481896,Mohammed Shami,0,no run,False,,20,1,"Mohammed Shami to Ali, no run"
1254094,1,4.3,3,8917,Moeen Ali,481896,Mohammed Shami,0,no run,False,,20,1,"Mohammed Shami to Ali, no run"
1254094,1,4.4,4,8917,Moeen Ali,481896,Mohammed Shami,0,no run,False,,20,1,"Mohammed Shami to Ali, no run"
1254094,1,4.5,5,8917,Moeen Ali,481896,Mohammed Shami,0,no run,False,,20,1,"Mohammed Shami to Ali, no run"
1254094,1,4.6,6,8917,Moeen Ali,481896,Mohammed Shami,0,no run,False,,20,1,"Mohammed Shami to Ali, no run"
1254094,1,5.1,1,44828,Faf du Plessis,1125976,Arshdeep Singh,4,four,False,,24,1,"Arshdeep Singh to du Plessis, FOUR"
1254094,1,5.2,2,44828,Faf du Plessis,1125976,Arshdeep Singh,4,four,False,,28,1,"Arshdeep Singh to du Plessis, FOUR"
1254094,1,5.3,3,44828,Faf du Plessis,1125976,Arshdeep Singh,1,run,False,,29,1,"Arshdeep Singh to du Plessis, 1 run"
1254094,1,5.4,4,8917,Moeen Ali,1125976,Arshdeep Singh,0,out,True,caught,29,2,"Arshdeep Singh to Ali, OUT"
1254094,1,5.5,5,35582,Robin Uthappa,1125976,Arshdeep Singh,0,no run,False,,29,2,"Arshdeep Singh to Uthappa, no run"
1254094,1,5.6,6,35582,Robin Uthappa,1125976,Arshdeep Singh,1,run,False,,30,2,"Arshdeep Singh to Uthappa, 1 run"
1254094,1,6.1,1,35582,Robin Uthappa,288992,Chris Jordan,0,no run,False,,30,2,"Jordan to Uthappa, no run"
1254094,1,6.2,2,35582,Robin Uthappa,288992,Chris Jordan,1,run,False,,31,2,"Jordan to Uthappa, 1 run"
1254094,1,6.3,3,44828,Faf du Plessis,288992,Chris Jordan,1,run,False,,32,2,"Jordan to du Plessis, 1 run"
1254094,1,6.4,4,35582,Robin Uthappa,288992,Chris Jordan,0,no run,False,,32,2,"Jordan to Uthappa, no run"
1254094,1,6.5,5,35582,Robin Uthappa,288992,Chris Jordan,0,out,True,caught,32,3,"Jordan to Uthappa, OUT"
1254094,1,6.6,6,44828,Faf du Plessis,288992,Chris Jordan,1,run,False,,33,3,"Jordan to du Plessis, 1 run"
1254094,1,7.1,1,44828,Faf du Plessis,1175441,Ravi Bishnoi,1,run,False,,34,3,"Ravi Bishnoi to du Plessis, 1 run"
1254094,1,7.2,2,33141,Ambati Rayudu,1175441,Ravi Bishnoi,0,no run,False,,34,3,"Ravi Bishnoi to Rayudu, no run"
1254094,1,7.3,3,33141,Ambati Rayudu,1175441,Ravi Bishnoi,1,run,False,,35,3,"Ravi Bishnoi to Rayudu, 1 run"
1254094,1,7.4,4,44828,Faf du Plessis,1175441,Ravi Bishnoi,1,run,False,,36,3,"Ravi Bishnoi to du Plessis, 1 run"
1254094,1,7.5,5,33141,Ambati Rayudu,1175441,Ravi Bishnoi,1,run,False,,37,3,"Ravi Bishnoi to Rayudu, 1 run"
1254094,1,7.5,6,44828,Faf du Plessis,1175441,Ravi Bishnoi,1,wide,False,,38,3,"Ravi Bishnoi to du Plessis, 1 wide"
1254094,1,7.6,7,44828,Faf du Plessis,1175441,Ravi Bishnoi,1,run,False,,39,3,"Ravi Bishnoi to du Plessis, 1 run"
1254094,1,8.1,1,44828,Faf du Plessis,288992,Chris Jordan,1,run,False,,40,3,"Jordan to du Plessis, 1 run"
1254094,1,8.2,2,33141,Ambati Rayudu,288992,Chris Jordan,2,run,False,,42,3,"Jordan to Rayudu, 2 runs"
1254094,1,8.3,3,33141,Ambati Rayudu,288992,Chris Jordan,0,out,True,caught,42,4,"Jordan to Rayudu, OUT"
1254094,1,8.4,4,28081,MS Dhoni,288992,Chris Jordan,1,run,False,,43,4,"Jordan to Dhoni, 1 run"
1254094,1,8.4,5,44828,Faf du Plessis,288992,Chris Jordan,1,wide,False,,44,4,"Jordan to du Plessis, 1 wide"
